tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
571,19.0,3005,630,32,196,2786,5,18,192,206.32,0.865,1.118,0.074,0.334,0.082,-0.633,1.621,0.3869,2.6016,0.722,0.158,0.021,0.059,-0.035,103,95,152,0,8,0,103329.34,2741.154,36333.720,97.230,823.596,10.965,14615.741,8792.467,289.690,15503.491,12402.793,4377.208,303.536,814.990,0.000253,0.015081,140,0,148,4,119,115,6989,15,4,12.377
601,20.0,3137,579,27,199,2917,5,16,211,219.18,0.866,1.122,0.073,0.329,0.081,-0.635,1.633,0.3919,2.6131,0.704,0.136,0.022,0.059,-0.037,97,98,193,0,22,0,108507.66,2819.520,38724.149,121.320,1013.256,8.934,15435.927,9336.878,327.960,16757.102,13405.682,6502.465,443.438,1088.586,0.000193,0.015168,171,0,182,11,163,152,7795,25,11,33.125
631,21.0,3285,586,27,209,3058,4,14,256,201.02,0.868,1.125,0.074,0.331,0.082,-0.637,1.634,0.3878,2.6281,0.684,0.110,0.021,0.059,-0.038,89,74,234,0,22,0,113748.52,2852.530,41098.022,126.885,1197.563,6.748,16122.887,9793.574,385.704,17900.008,14320.007,7338.446,362.445,1253.527,0.000241,0.017994,166,0,223,11,207,196,8397,4,11,29.764
661,22.0,3445,539,27,211,3217,4,13,334,196.17,0.871,1.129,0.077,0.332,0.081,-0.640,1.648,0.3952,2.6301,0.683,0.104,0.020,0.059,-0.039,76,93,215,0,18,0,119761.55,3102.714,42501.249,133.947,1204.020,7.184,16870.317,10361.583,499.542,18451.689,14761.352,6761.854,332.337,1208.911,0.000169,0.018379,180,0,205,10,184,175,8601,5,10,23.214
691,23.0,3590,564,27,209,3366,4,11,433,208.59,0.878,1.136,0.080,0.333,0.079,-0.643,1.646,0.3866,2.6345,0.669,0.120,0.017,0.059,-0.039,83,85,237,0,19,0,124913.12,3159.540,44323.543,152.819,1224.282,7.584,17837.001,10992.053,643.289,18573.832,14859.066,7678.672,334.994,1283.556,0.000123,0.018159,198,0,220,17,209,192,8966,4,17,36.827
721,24.0,3722,546,27,208,3500,4,10,528,223.82,0.884,1.140,0.081,0.337,0.078,-0.645,1.649,0.3884,2.6382,0.606,0.101,0.017,0.059,-0.040,76,70,277,0,30,0,127478.03,3084.941,45304.488,161.723,1368.251,7.904,18756.545,11519.263,832.468,19426.801,15541.441,9175.782,312.014,1504.798,0.000169,0.016521,224,0,257,20,246,226,9295,16,20,37.763
751,25.0,3766,496,23,200,3553,4,9,645,230.29,0.890,1.146,0.080,0.332,0.077,-0.647,1.644,0.3810,2.6494,0.662,0.090,0.017,0.058,-0.042,80,79,326,0,45,0,128374.33,3088.993,46994.061,161.214,1346.802,9.837,19366.973,11969.513,1024.944,18910.865,15128.692,11123.293,416.417,1664.663,0.000208,0.017285,243,0,311,15,295,281,9730,25,15,26.832
781,26.0,3821,538,23,197,3614,4,6,769,208.48,0.893,1.148,0.083,0.330,0.076,-0.650,1.646,0.3863,2.6446,0.668,0.081,0.016,0.059,-0.041,86,81,349,0,63,0,129972.70,3153.975,48829.617,154.827,1435.533,8.310,19735.089,12221.261,1229.812,20845.543,16676.434,11188.169,293.936,1702.666,0.000173,0.017975,257,0,337,12,318,307,10339,64,12,32.184
811,27.0,3815,511,23,198,3611,3,3,890,226.71,0.895,1.148,0.083,0.339,0.076,-0.653,1.634,0.3787,2.6391,0.651,0.066,0.019,0.059,-0.040,95,92,341,0,67,0,130541.59,3029.384,48474.488,178.545,1172.236,9.533,19927.712,12272.640,1457.283,18877.988,15102.391,11843.735,278.778,1557.791,0.000227,0.020521,219,0,327,14,307,293,10357,42,14,37.100
841,28.0,3897,519,23,205,3687,3,2,1056,205.01,0.900,1.151,0.084,0.339,0.077,-0.656,1.629,0.3725,2.6622,0.651,0.068,0.019,0.059,-0.042,95,88,312,0,72,0,133373.09,3142.861,50288.516,101.356,1226.809,10.299,20429.677,12572.089,1720.760,21205.810,16964.649,9993.786,244.530,1499.223,0.000150,0.020005,245,0,299,13,297,286,10158,54,13,22.287
871,29.0,3993,499,23,203,3786,2,2,1188,203.17,0.902,1.158,0.085,0.335,0.077,-0.658,1.637,0.3684,2.6775,0.652,0.059,0.017,0.059,-0.043,88,74,274,0,94,0,135960.25,3216.886,50657.562,82.517,1523.003,10.405,20866.114,12887.501,1970.923,20503.107,16402.486,9454.589,525.393,1564.675,0.000209,0.019105,308,0,255,19,268,249,10308,86,19,33.559
901,30.0,4138,545,19,219,3916,1,2,1355,218.57,0.904,1.161,0.087,0.329,0.079,-0.661,1.644,0.3714,2.6915,0.675,0.055,0.016,0.059,-0.044,84,68,238,0,100,0,140032.70,3354.231,51839.953,37.826,1298.772,10.709,21661.426,13473.381,2266.350,21047.019,16837.616,7825.344,397.243,1326.392,0.000303,0.015876,231,0,233,5,236,231,10341,22,5,8.605
931,31.0,4216,432,19,220,3993,1,2,1519,211.49,0.905,1.163,0.089,0.325,0.078,-0.663,1.623,0.3806,2.6901,0.687,0.068,0.017,0.059,-0.045,80,68,313,0,109,0,141283.47,3641.222,52660.512,65.389,1430.186,7.974,22239.884,13822.630,2517.953,21749.489,17399.592,10232.766,292.078,1661.159,0.000253,0.013006,259,0,291,22,313,291,10956,15,22,31.674
961,32.0,4215,471,19,215,3997,1,2,1656,229.26,0.912,1.169,0.089,0.324,0.078,-0.666,1.619,0.3757,2.6943,0.714,0.056,0.019,0.059,-0.045,75,65,306,0,137,0,140671.16,3663.087,50790.794,67.030,1518.793,8.625,22587.644,14025.881,2800.871,19659.323,15727.459,9890.362,308.781,1587.806,0.000296,0.008984,246,0,288,18,306,288,10679,2,18,34.958
991,33.0,4236,437,19,226,4007,1,2,1751,230.34,0.916,1.170,0.089,0.325,0.079,-0.668,1.615,0.3862,2.6965,0.688,0.058,0.020,0.059,-0.045,69,64,273,0,151,0,140639.47,3679.816,50746.529,54.294,1569.487,7.915,22944.463,14161.693,3021.638,19613.863,15691.091,8666.530,292.216,1503.019,0.000308,0.004939,279,0,257,16,273,257,10150,8,16,27.825
1021,34.0,4129,426,19,230,3896,1,2,1806,222.06,0.919,1.171,0.090,0.320,0.080,-0.669,1.609,0.3967,2.7015,0.670,0.052,0.019,0.059,-0.046,80,71,336,0,160,0,136901.97,3685.551,49253.425,61.092,1532.526,8.994,22793.387,14152.097,3150.747,17823.922,14259.138,11076.434,212.309,1787.807,0.000200,0.003954,331,0,325,11,331,321,9910,59,10,18.843
1051,35.0,4044,400,19,237,3806,0,1,1848,256.71,0.920,1.171,0.094,0.317,0.082,-0.671,1.617,0.4084,2.7006,0.661,0.042,0.018,0.060,-0.047,70,68,291,0,187,0,134872.59,3612.436,49458.341,55.673,1501.125,7.332,22306.699,13806.672,3218.673,17772.818,14218.254,10261.580,363.284,1644.349,0.000208,0.002103,341,0,281,10,282,274,9447,63,8,9.744
1081,36.0,3980,423,19,251,3728,0,1,1869,213.45,0.921,1.169,0.097,0.312,0.084,-0.673,1.620,0.4180,2.6897,0.646,0.036,0.015,0.060,-0.047,70,54,329,0,178,0,132307.78,3692.012,49536.611,61.955,1360.197,7.677,21946.811,13501.444,3236.826,19065.659,15252.528,11413.670,248.836,1694.673,0.000174,0.002950,279,0,315,14,324,312,9418,21,12,21.008
1111,37.0,3893,420,19,248,3644,0,1,1879,227.52,0.926,1.173,0.098,0.304,0.085,-0.676,1.624,0.4128,2.7056,0.670,0.036,0.018,0.060,-0.049,65,56,290,0,182,0,130828.98,3779.618,48296.739,58.567,1655.506,7.517,21634.112,13398.715,3288.740,17167.696,13734.157,9986.055,262.095,1610.465,0.000140,0.003046,307,0,274,16,290,274,9679,1,16,30.942
1141,38.0,3780,441,19,252,3528,0,0,1860,249.47,0.930,1.171,0.099,0.308,0.087,-0.680,1.619,0.4187,2.6986,0.653,0.024,0.018,0.061,-0.048,78,57,319,0,166,0,127340.79,3573.242,45905.377,58.300,1399.724,8.723,21208.634,13033.875,3267.245,16753.379,13402.704,10358.052,228.093,1578.531,0.000215,0.001742,260,0,303,16,319,303,8950,0,16,28.512
1171,39.0,3702,410,19,256,3446,0,0,1841,250.88,0.934,1.174,0.102,0.298,0.089,-0.682,1.619,0.4191,2.6968,0.663,0.023,0.021,0.061,-0.051,74,59,261,0,165,0,124677.79,3604.221,44549.136,47.053,1481.003,10.875,20776.474,12690.304,3243.080,15876.766,12701.413,8978.432,511.441,1488.333,0.000182,0.003889,296,0,251,10,261,251,8849,20,10,22.226
1201,40.0,3571,405,19,249,3322,0,0,1758,234.09,0.940,1.176,0.104,0.294,0.089,-0.685,1.622,0.4126,2.6944,0.663,0.028,0.020,0.061,-0.051,70,62,319,0,148,0,120785.18,3487.564,45044.197,61.104,1511.315,10.869,20344.093,12517.815,3136.640,15694.683,12555.746,11144.849,501.700,1701.443,0.000179,0.004448,289,0,301,18,319,301,8339,0,18,28.966
1231,41.0,3452,392,19,248,3204,0,0,1684,233.18,0.945,1.178,0.108,0.293,0.091,-0.687,1.608,0.4109,2.6992,0.671,0.020,0.022,0.062,-0.053,88,44,288,0,162,0,116225.96,3310.036,41990.869,49.993,1582.811,11.045,19843.649,12150.397,3008.231,14873.358,11898.687,10102.881,293.843,1536.443,0.000160,0.004711,308,0,277,11,288,277,8084,6,11,22.132
1261,42.0,3351,418,19,242,3109,0,0,1631,261.30,0.952,1.182,0.108,0.286,0.091,-0.689,1.601,0.4172,2.7009,0.698,0.029,0.020,0.062,-0.055,70,53,240,0,177,0,111571.59,3141.652,38968.826,42.062,1225.600,9.840,19371.593,11752.565,2896.291,14694.178,11755.342,8329.253,258.099,1260.274,0.000162,0.003728,249,0,228,12,240,228,7812,2,12,19.701
1291,43.0,3266,359,19,229,3037,0,0,1503,240.21,0.956,1.183,0.110,0.281,0.090,-0.691,1.597,0.4033,2.7035,0.697,0.026,0.017,0.062,-0.054,68,64,221,0,153,0,108718.34,2805.882,39167.726,54.001,1300.016,12.630,18868.189,11571.423,2706.769,13912.153,11129.723,7515.277,273.394,1163.375,0.000147,0.003363,248,0,199,22,221,199,7525,7,22,35.484
1321,44.0,3150,372,19,221,2929,0,0,1415,264.14,0.961,1.185,0.113,0.275,0.090,-0.694,1.589,0.4046,2.6977,0.698,0.023,0.018,0.063,-0.053,78,62,243,0,149,0,103247.54,2596.253,36557.309,43.093,1015.730,12.321,18497.450,11293.135,2543.056,13539.784,10831.828,8348.407,126.075,1151.375,0.000177,0.002975,202,0,231,12,243,231,7002,0,12,21.086
1351,45.0,3013,361,19,220,2793,0,0,1264,252.24,0.965,1.188,0.113,0.270,0.092,-0.697,1.586,0.3941,2.7150,0.698,0.032,0.017,0.062,-0.054,67,71,219,0,147,0,98013.65,2436.592,33949.487,39.705,1036.058,10.021,17845.573,10855.847,2340.244,12048.529,9638.824,6901.230,233.550,1073.522,0.000180,0.001358,216,0,207,12,219,207,6780,5,12,21.084
1381,46.0,2868,377,19,206,2662,0,0,1146,267.54,0.963,1.193,0.116,0.268,0.092,-0.700,1.582,0.4117,2.7156,0.724,0.015,0.020,0.063,-0.054,77,64,203,0,139,0,92975.21,2242.556,31554.434,45.373,882.015,9.998,17035.870,10332.586,2076.484,10322.047,8257.638,6176.184,263.592,931.676,0.000097,0.001679,208,0,181,22,203,181,6018,23,22,31.186
1411,47.0,2755,337,19,203,2552,0,0,1067,274.32,0.966,1.194,0.115,0.264,0.093,-0.702,1.582,0.4135,2.7145,0.735,0.020,0.017,0.062,-0.056,61,86,137,0,120,0,88761.24,2163.171,29739.884,21.996,842.905,10.151,16392.400,9926.776,1913.903,9158.211,7326.569,4951.882,348.008,774.413,0.000132,0.000622,210,0,130,7,137,130,5554,21,7,10.605
1441,48.0,2627,350,19,196,2431,0,0,979,264.33,0.969,1.198,0.114,0.260,0.093,-0.707,1.581,0.4139,2.7217,0.701,0.020,0.018,0.062,-0.057,68,73,120,0,143,0,83947.23,2039.580,27028.441,25.298,807.987,11.630,15752.519,9427.217,1761.071,8368.347,6694.677,4489.706,106.185,696.956,0.000157,-0.000036,184,0,110,10,120,110,5269,0,10,14.877
1471,49.0,2508,318,19,196,2312,0,0,911,289.19,0.970,1.199,0.115,0.249,0.094,-0.710,1.587,0.4192,2.7183,0.741,0.020,0.017,0.061,-0.062,73,79,115,0,109,0,78790.38,1974.639,24817.766,14.698,688.203,8.989,15113.464,9069.428,1623.286,7407.763,5926.211,3892.773,164.310,619.152,0.000157,0.000506,138,0,112,3,115,112,5190,1,3,5.314
1501,50.0,2348,316,18,186,2162,0,0,824,286.52,0.969,1.199,0.114,0.249,0.095,-0.712,1.589,0.4227,2.7197,0.767,0.016,0.016,0.062,-0.061,60,103,103,0,112,0,74194.14,1946.016,23112.958,24.565,705.090,8.452,14191.956,8488.001,1495.394,6286.423,5029.139,3532.519,128.313,586.307,0.000107,0.000795,152,0,96,7,103,96,5061,0,7,16.585
1531,51.0,2246,331,18,185,2061,0,0,759,313.70,0.967,1.199,0.113,0.244,0.097,-0.715,1.577,0.4305,2.7194,0.779,0.022,0.017,0.063,-0.061,70,80,90,0,99,0,69819.27,1871.652,21226.483,24.613,680.110,9.816,13438.351,8049.075,1357.511,6558.860,5247.088,2657.498,209.626,473.775,0.000139,0.001930,136,0,78,12,90,78,4723,5,12,18.775
1561,52.0,2089,315,18,181,1908,0,0,671,310.25,0.964,1.200,0.110,0.239,0.100,-0.716,1.570,0.4305,2.7485,0.766,0.022,0.016,0.063,-0.063,58,98,77,0,120,0,65281.95,1763.220,19994.033,17.657,625.553,8.120,12762.496,7693.680,1204.437,5454.227,4363.381,2888.993,208.429,463.358,0.000119,0.000934,135,0,67,10,77,67,4480,5,10,11.613
1591,53.0,1994,277,18,183,1811,0,0,620,309.17,0.960,1.193,0.111,0.237,0.104,-0.720,1.568,0.4318,2.7378,0.759,0.016,0.017,0.064,-0.064,74,82,60,0,79,0,62209.77,1670.802,18741.084,9.912,526.782,10.839,11914.637,7142.527,1067.530,4954.295,3963.436,1825.854,223.247,329.316,0.000141,0.000394,102,0,56,4,60,56,4146,0,4,6.286
1621,54.0,1880,266,18,183,1697,0,0,516,319.69,0.954,1.189,0.110,0.237,0.108,-0.723,1.576,0.4275,2.7455,0.762,0.005,0.016,0.064,-0.065,64,89,62,0,90,0,58275.13,1664.912,16950.338,8.717,620.951,10.595,11338.951,6753.889,949.052,5002.492,4001.994,1973.396,149.547,393.280,0.000150,0.000982,127,0,58,4,62,58,3812,22,4,4.667
1651,55.0,1779,273,18,184,1595,0,0,450,334.31,0.951,1.187,0.109,0.231,0.112,-0.726,1.574,0.4355,2.7598,0.788,0.022,0.017,0.065,-0.069,67,102,59,0,53,0,54576.29,1613.191,15343.202,12.423,720.455,12.191,10615.113,6375.867,799.726,4411.016,3528.813,1553.007,48.957,392.775,0.000132,0.000425,146,0,52,7,59,52,3672,11,7,9.223
1681,56.0,1688,245,18,186,1502,0,0,367,359.92,0.946,1.182,0.107,0.229,0.117,-0.730,1.575,0.4320,2.7818,0.779,0.022,0.014,0.067,-0.069,66,89,59,0,67,0,50454.40,1641.927,14314.401,4.046,577.380,9.460,10053.106,6028.914,665.332,4898.697,3918.957,1806.015,157.448,391.708,0.000128,-0.000273,117,0,58,1,59,58,3948,11,1,0.259
1711,57.0,1604,285,18,183,1421,0,0,314,345.52,0.940,1.185,0.108,0.227,0.120,-0.734,1.574,0.4182,2.7975,0.787,0.027,0.015,0.067,-0.070,63,95,42,0,47,0,47543.35,1618.093,13434.831,19.949,597.406,13.056,9455.862,5656.693,539.949,3856.502,3085.202,1131.616,146.738,281.772,0.000104,-0.000405,118,0,30,12,42,30,3639,13,12,18.301
1741,58.0,1505,245,18,185,1320,0,0,274,337.59,0.935,1.178,0.105,0.224,0.125,-0.736,1.574,0.4229,2.8019,0.818,0.011,0.020,0.068,-0.071,59,109,41,0,32,0,44384.46,1604.301,12230.393,9.879,565.315,11.836,9012.109,5413.134,470.006,3193.503,2554.802,1116.993,48.644,303.875,0.000127,0.000826,103,0,38,3,41,38,3326,0,3,7.493
1771,59.0,1400,283,18,195,1205,0,0,227,358.23,0.924,1.168,0.103,0.216,0.135,-0.739,1.573,0.4265,2.8320,0.756,0.005,0.017,0.070,-0.073,55,100,46,0,37,0,40994.82,1617.403,10817.216,11.054,358.661,8.450,8285.151,4919.823,392.475,2885.300,2308.240,1280.345,124.981,255.476,0.000126,0.001352,74,0,40,6,46,40,3164,3,6,8.289
1801,60.0,1303,298,17,200,1103,0,0,178,321.86,0.912,1.160,0.106,0.215,0.145,-0.742,1.582,0.4302,2.8539,0.771,0.015,0.023,0.072,-0.075,63,112,50,0,23,0,39412.45,1697.769,11713.832,11.381,437.900,9.583,7671.718,4572.875,313.190,3383.259,2706.608,1352.909,153.101,264.912,0.000109,0.002193,76,0,45,5,50,45,2964,3,5,9.565
1831,61.0,1252,287,17,204,1048,0,0,149,374.25,0.901,1.159,0.106,0.205,0.152,-0.748,1.583,0.4176,2.9006,0.753,0.025,0.024,0.075,-0.079,71,84,39,0,16,0,39202.40,1703.745,11989.747,17.152,399.238,12.222,7170.560,4247.921,247.339,3339.306,2671.445,1255.177,100.201,231.629,0.000160,0.003193,66,0,32,7,39,32,2665,0,7,15.222
1861,62.0,1217,314,17,217,1000,0,0,117,375.04,0.888,1.145,0.106,0.203,0.162,-0.755,1.588,0.4217,2.9139,0.682,0.023,0.030,0.078,-0.081,77,82,43,0,19,0,38500.14,1724.052,11161.171,12.270,570.699,9.735,6856.465,4063.203,200.889,4048.687,3238.950,1257.411,124.818,287.239,0.000088,0.003083,111,0,39,4,43,39,2634,17,4,9.987
1891,63.0,1236,336,17,219,1017,0,0,95,384.68,0.886,1.164,0.105,0.196,0.163,-0.766,1.585,0.4172,2.9864,0.718,0.041,0.027,0.081,-0.084,82,74,33,0,8,0,39504.51,1730.627,12319.747,16.044,378.650,11.974,6709.534,4038.213,158.044,5117.003,4093.603,835.049,95.387,202.420,0.000077,0.003345,77,0,26,7,33,26,2603,10,7,15.028
1921,64.0,1270,331,17,227,1043,0,0,77,391.10,0.884,1.183,0.101,0.180,0.165,-0.779,1.587,0.4181,3.0738,0.718,0.040,0.030,0.082,-0.092,80,69,39,0,13,0,41131.18,1889.482,14084.298,18.074,451.252,12.843,6839.694,4208.297,127.324,5896.751,4717.401,1358.365,416.072,236.078,0.000136,0.002812,79,0,31,8,39,31,2765,8,8,16.963
1951,65.0,1330,332,16,237,1093,0,0,65,385.38,0.874,1.205,0.099,0.172,0.167,-0.792,1.583,0.4163,3.1509,0.704,0.030,0.030,0.086,-0.098,89,64,33,0,11,0,43412.12,1998.214,14911.974,9.255,483.828,12.138,7068.381,4423.240,106.474,6295.097,5036.078,1234.619,301.027,245.737,0.000088,0.002201,75,0,29,4,33,29,2829,0,4,7.598
1981,66.0,1419,303,16,254,1165,0,0,63,335.89,0.867,1.220,0.097,0.172,0.170,-0.802,1.588,0.4112,3.2280,0.687,0.024,0.033,0.090,-0.100,88,60,44,0,6,0,47277.21,2135.003,17369.436,11.419,593.997,12.735,7338.626,4821.110,94.046,7450.833,5960.666,1319.393,267.865,319.570,0.000107,0.002470,113,0,40,4,44,40,2955,23,4,9.286
