tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
2221,74.0,6000,387,28,4012,1988,0,0,4004,372.21,0.824,0.726,0.154,0.039,0.567,-0.734,2.089,0.5695,1.5414,0.481,0.039,0.132,0.160,-0.090,45,28,154,0,125,0,205785.34,56136.557,31314.276,215.660,23274.468,14.326,31149.615,17752.996,6211.789,12757.000,10205.600,7081.013,2344.594,8018.185,0.000337,-0.012352,5232,0,48,106,154,48,13155,25,106,211.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51973,1502,4573,64443.784,28433.636,20743.474,4.171,211.489,16431.033,12683.954,604.444,165,126,22,41,63,33569,6919,171,634,8015.727,2846.588,2523.752,0.000,0.000,2209.934,1536.325,49.752,18,20,4,7,9,5127,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119900,8097,25572,1040,120,160,120,0,30,0,0,0,660,0,102,56751,3726,14535,1481,217,235,0,0,0,807.082,827.897,2150.152,3020.521,0,0,0,52,300,1341,1710,54,312,266,869,455,1326,1096,0,142,500,202,604,540,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,0,0,0,0,0,0,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4928,0.3633,16,0,0
2251,75.0,5998,420,29,3962,2036,0,0,4112,374.05,0.832,0.730,0.153,0.040,0.561,-0.735,2.090,0.5712,1.5560,0.495,0.047,0.154,0.160,-0.089,39,16,206,0,131,0,216086.80,58963.978,31268.995,257.709,23555.335,14.609,31500.156,18377.503,6483.268,14520.093,11616.075,8704.917,3934.186,8285.179,0.000508,-0.012885,5142,0,69,137,204,69,12999,25,135,251.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53198,1493,4500,64535.128,28075.652,20981.961,5.631,249.599,16857.985,13192.017,648.010,191,140,15,57,68,35370,6920,189,617,8488.570,3141.887,2563.127,0.165,1.512,2210.789,1642.925,46.799,22,25,0,12,13,8059,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118714,7929,26352,1014,98,236,118,0,2,0,0,0,652,0,148,58172,4396,14458,1294,314,275,0,0,0,773.513,851.747,2647.546,2994.953,0,0,0,58,298,1398,1721,58,297,266,906,436,1295,1059,0,169,515,222,579,551,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,0,0,0,0,0,0,0,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4638,0.3519,17,0,0
2281,76.0,5998,439,29,3881,2117,0,0,4182,390.23,0.847,0.733,0.153,0.041,0.551,-0.735,2.090,0.5696,1.5486,0.493,0.063,0.187,0.160,-0.087,43,18,273,0,123,0,227245.00,61116.256,35840.275,357.645,25425.691,11.320,32056.803,19098.120,6691.595,17087.719,13670.175,10594.508,5437.282,8860.104,0.000416,-0.018890,5388,0,78,195,270,78,12940,19,192,350.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55453,1718,4789,72654.951,32508.138,22957.024,5.930,333.653,17618.470,13844.290,697.800,226,148,16,68,64,32116,6773,199,580,8582.695,3283.481,2463.701,0.649,16.886,2166.391,1655.033,51.162,20,17,1,10,6,3917,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116644,8129,26920,973,89,240,107,0,0,0,0,0,703,56,99,60258,4825,15092,1265,275,379,0,0,0,805.069,867.382,3017.683,3066.489,0,0,0,64,351,1570,1966,78,354,281,898,416,1268,1018,0,176,510,214,664,553,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,0,0,0,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4298,0.3695,16,0,0
2311,77.0,5998,450,29,3782,2216,0,0,4144,378.92,0.864,0.738,0.152,0.043,0.539,-0.736,2.090,0.5691,1.5482,0.501,0.078,0.209,0.159,-0.084,43,21,269,0,121,0,237012.88,62587.146,37691.587,399.655,26371.055,13.984,32742.632,19719.216,6743.491,17618.339,14094.671,11533.502,7310.910,9337.096,0.000491,-0.023734,5252,0,79,190,269,79,13598,18,190,392.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58147,1811,4714,76589.083,34195.787,24115.694,6.491,361.547,18546.652,14474.923,745.386,251,157,15,74,68,42499,6683,207,520,8528.004,3444.051,2252.439,1.000,30.616,2149.169,1626.205,44.397,23,18,4,5,9,4285,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114086,8602,26905,920,60,240,120,0,0,0,0,0,840,206,134,62630,4523,15290,1360,186,374,0,0,0,839.961,863.613,2957.879,3145.126,0,0,0,75,334,1674,2072,65,344,302,912,383,1236,949,0,160,544,218,727,567,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4244,0.3610,16,0,0
2341,78.0,6000,438,29,3692,2308,0,0,4166,452.04,0.881,0.742,0.152,0.042,0.528,-0.735,2.088,0.5740,1.5448,0.491,0.077,0.219,0.159,-0.081,38,17,300,0,122,0,244750.53,63253.584,40119.036,408.436,28349.977,13.439,33507.352,20428.708,6753.277,18500.302,14800.242,13022.281,8590.292,10041.432,0.000333,-0.026618,5450,0,94,206,300,94,13383,17,206,398.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61342,1938,4912,82009.582,36367.282,25984.999,8.743,370.851,19611.658,15246.750,792.480,249,161,11,85,65,35944,6641,223,521,9043.851,3701.519,2360.718,0.829,28.013,2141.837,1522.087,45.589,22,18,2,9,7,5579,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111014,8887,27232,843,60,240,120,10,0,0,0,0,878,181,300,65788,4673,15776,1317,44,423,0,0,0,876.976,866.889,2922.554,3288.696,0,0,0,68,360,1769,2209,75,370,290,921,379,1193,909,0,164,581,228,725,610,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,0,0,0,0,0,0,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.3924,0.3495,15,0,0
2371,79.0,5997,432,29,3604,2393,0,0,4185,380.04,0.896,0.745,0.151,0.044,0.517,-0.736,2.088,0.5714,1.5452,0.504,0.095,0.252,0.159,-0.079,51,16,260,0,127,0,254925.84,64308.209,43039.642,373.594,29890.212,13.633,34099.845,21011.977,6900.165,16902.327,13521.862,12385.146,9307.311,10461.211,0.000368,-0.028298,5804,0,83,177,259,83,13417,22,176,363.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63599,2115,5261,88671.525,39829.125,27656.168,6.530,318.299,20398.179,15802.169,765.063,243,155,14,77,64,33408,6756,188,521,8000.135,3134.571,2230.211,2.814,45.614,2180.683,1640.887,55.111,17,20,2,6,12,6373,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108682,8505,27258,815,62,234,91,1,0,0,0,0,687,48,165,68188,5159,16837,1480,73,420,0,0,0,822.318,879.465,3159.156,3430.032,0,0,0,81,397,1886,2370,82,412,283,911,363,1140,907,0,192,564,256,764,617,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,0,0,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.3945,0.3617,15,0,0
2401,80.0,5994,401,30,3529,2465,0,0,4129,369.86,0.910,0.747,0.150,0.045,0.507,-0.737,2.088,0.5671,1.5595,0.500,0.110,0.279,0.158,-0.076,40,14,206,0,145,0,266467.53,65028.244,44458.774,326.925,29527.263,13.147,34731.044,21578.832,6900.715,15477.051,12381.641,10998.933,10806.374,10160.955,0.000427,-0.032210,5603,0,62,144,203,62,13262,13,141,319.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66159,2182,5148,89767.044,41089.379,27323.676,4.198,274.714,21251.405,16492.040,753.430,224,147,10,53,84,34828,6761,199,442,8193.316,3299.586,2201.403,1.967,44.821,2186.637,1617.324,55.410,14,19,2,9,8,6319,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106169,8022,26901,771,90,190,90,13,0,0,0,0,624,2,99,70703,5311,17382,1593,97,290,0,0,0,775.260,867.498,3279.309,3544.199,0,0,0,94,384,1942,2451,95,398,261,899,348,1122,899,0,169,608,292,745,651,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,0,0,0,0,0,0,0,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.4032,0.3390,18,0,0
2431,81.0,5997,453,30,3480,2517,0,0,4159,349.90,0.920,0.749,0.150,0.046,0.501,-0.737,2.086,0.5687,1.5491,0.509,0.125,0.325,0.158,-0.075,40,14,213,0,125,0,278171.19,66837.448,47461.254,275.884,31357.144,14.840,35286.625,22015.867,6929.000,15102.354,12081.884,10787.601,14010.755,10820.590,0.000427,-0.034311,5692,0,87,126,212,87,13139,9,125,266.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67829,2297,5173,94940.225,43432.542,28953.489,6.907,215.784,21888.327,16957.709,765.687,209,164,13,81,70,38209,6913,238,510,9517.960,3970.558,2401.271,1.749,51.009,2250.493,1636.378,56.141,17,10,1,6,3,3415,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104385,7713,26678,708,90,145,90,30,0,0,0,0,648,48,143,72490,5130,18218,1604,80,352,0,0,0,743.600,856.270,3212.901,3764.101,0,0,0,102,442,2097,2589,95,423,265,887,329,1122,877,0,176,636,276,723,706,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,16,16,16,0.4194,0.3655,19,0,0
2461,82.0,5996,440,30,3437,2559,0,0,4179,379.92,0.929,0.751,0.149,0.046,0.496,-0.737,2.087,0.5638,1.5455,0.516,0.147,0.350,0.157,-0.074,35,11,193,0,136,0,289255.69,68620.311,49037.994,284.854,31750.212,13.954,35703.140,22247.080,6983.053,14497.386,11597.909,12024.028,16166.931,10834.973,0.000240,-0.034134,5632,0,71,122,193,71,13105,11,122,276.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69124,2368,5193,97284.712,44786.873,29462.215,7.469,239.508,22359.095,17159.748,737.476,197,161,9,68,84,36170,6978,254,428,9667.955,4199.293,2285.909,0.939,36.938,2274.915,1700.244,55.057,23,17,2,3,12,5196,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103142,7946,26512,615,120,120,90,30,0,0,0,0,631,91,60,73773,5136,18956,1698,198,290,0,0,0,773.955,841.970,3318.876,3875.863,0,0,0,68,448,2141,2670,83,462,263,883,313,1110,868,0,179,649,253,770,708,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.3896,0.3712,18,0,0
2491,83.0,6000,402,30,3371,2629,0,0,4362,418.85,0.942,0.754,0.149,0.047,0.487,-0.737,2.087,0.5564,1.5566,0.520,0.154,0.385,0.157,-0.071,37,7,194,0,97,0,301193.78,70328.902,50931.071,343.289,34373.692,15.141,36175.905,22609.542,7239.989,12955.245,10364.196,11344.972,18032.139,11671.565,0.000458,-0.033757,5771,0,67,127,194,67,12851,18,127,335.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70812,2472,5270,103192.289,47075.545,31831.796,7.453,311.801,22939.587,17561.471,753.269,186,117,7,58,52,33015,7020,231,483,9450.233,3800.971,2539.527,0.423,23.612,2284.125,1698.632,53.437,13,12,0,9,3,3111,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101466,7589,26060,570,120,118,90,30,0,0,0,0,570,52,30,75545,5396,19322,1717,200,306,0,0,0,754.432,822.869,3393.436,3985.670,0,0,0,97,486,2141,2762,93,478,259,870,304,1098,840,0,191,641,281,834,682,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3760,0.3659,18,0,0
2521,84.0,6000,384,30,3335,2664,0,1,4529,421.45,0.949,0.756,0.149,0.047,0.483,-0.738,2.087,0.5562,1.5611,0.513,0.156,0.396,0.157,-0.070,28,14,196,0,118,0,307185.59,70365.411,54031.659,303.941,35226.459,13.309,36611.278,23156.047,7523.088,13974.348,11179.478,13832.416,22585.029,12206.474,0.000501,-0.035845,5792,0,80,116,196,80,12865,9,116,293.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72262,2601,5244,107173.056,49767.019,32312.590,9.666,270.850,23435.347,18055.921,770.701,200,154,13,71,70,38821,7079,253,539,10613.073,4216.507,2912.576,0.747,22.679,2311.418,1715.194,54.018,10,21,1,9,11,8825,23,0,0,0.000,0.000,0.000,0.000,0.000,1.871,0.557,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99940,8024,25998,569,120,91,90,30,0,0,0,0,557,5,62,77086,5757,19030,1721,84,399,0,0,0,793.625,820.665,3427.209,3980.010,0,0,0,111,476,2301,2906,113,488,278,872,273,1114,798,0,205,668,276,801,714,0,0,0,0,0,1,0,0,0,0,0,0,0,2185,0,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,12,12,12,0.3841,0.3705,19,0,0
2551,85.0,6000,423,31,3268,2731,0,1,4503,437.92,0.961,0.758,0.148,0.048,0.475,-0.739,2.087,0.5571,1.5581,0.530,0.170,0.402,0.157,-0.068,36,5,186,0,150,0,315223.94,71109.847,53297.751,340.309,34535.039,12.018,36987.796,23712.770,7684.079,14978.431,11982.745,12397.828,21066.243,11865.164,0.000466,-0.033460,5636,0,57,129,184,57,12927,12,127,332.430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73718,2619,5072,106315.601,49873.421,31463.222,6.504,308.638,23916.303,18579.894,765.200,227,154,5,52,97,46802,7045,203,552,9555.249,3364.549,3066.582,0.996,23.792,2308.532,1752.084,49.552,12,18,0,5,13,5149,30,0,0,0.000,0.000,0.000,0.000,0.000,2.440,0.656,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98507,8299,26059,560,156,57,90,30,0,0,0,0,569,22,28,78579,6394,20002,1645,171,393,0,0,0,809.862,829.909,3788.033,4180.086,0,0,0,90,547,2293,2891,102,542,288,846,264,1068,802,0,245,684,309,782,711,0,0,0,0,0,1,0,0,0,0,0,0,0,2134,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,23,23,23,0.3391,0.3770,26,0,0
2581,86.0,5998,411,31,3190,2807,0,1,4331,433.19,0.975,0.760,0.148,0.048,0.465,-0.739,2.087,0.5556,1.5135,0.525,0.192,0.409,0.156,-0.066,42,11,233,0,122,0,321099.19,72215.894,55546.152,415.981,34888.247,13.354,37786.641,23996.495,7497.066,15896.643,12717.314,15441.318,22357.363,12044.570,0.000435,-0.036108,5608,0,84,149,232,84,12992,11,148,404.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75902,2713,5049,109026.353,51573.973,31872.299,9.924,370.484,24846.340,18870.214,804.372,231,163,9,79,75,42892,7120,233,548,10306.492,3911.892,3008.422,0.892,34.128,2359.853,1742.950,50.507,20,12,2,5,5,3690,30,0,0,0.000,0.000,0.000,0.000,0.000,2.439,0.866,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96246,8386,24868,569,180,30,90,30,0,0,0,0,644,0,125,80816,7064,20009,1592,248,363,0,0,0,827.110,792.515,4227.007,4121.130,0,0,0,100,537,2362,3011,98,564,286,820,280,1009,795,0,223,676,290,888,730,0,0,0,0,0,1,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,1908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,24,24,24,0.3618,0.3593,26,0,0
2611,87.0,5997,434,31,3154,2842,0,1,4299,420.67,0.982,0.762,0.148,0.049,0.461,-0.740,2.088,0.5516,1.5104,0.531,0.186,0.427,0.156,-0.065,33,19,223,0,105,0,326948.56,71849.178,56931.145,310.698,37527.752,11.711,38226.383,23708.107,7349.334,14832.528,11866.022,13556.212,24416.915,13018.177,0.000536,-0.040300,5717,0,99,124,219,98,13104,16,121,295.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77467,2771,5171,113821.868,52782.223,34369.133,11.239,263.587,25364.955,18633.069,809.076,209,175,17,92,66,43867,7241,244,530,10783.159,4093.510,3154.483,1.155,32.392,2409.904,1729.391,52.617,18,17,2,7,8,4654,30,0,0,0.000,0.000,0.000,0.000,0.000,2.439,0.911,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94604,8189,24713,515,155,37,90,30,0,0,0,0,714,38,145,82348,5707,20291,1676,174,441,0,0,0,795.234,794.907,3433.873,4153.280,0,0,0,103,497,2495,3072,97,512,271,837,275,993,778,0,181,731,278,916,736,0,0,0,0,0,1,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,1930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,24,24,24,0.3796,0.3681,26,0,0
