tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
4231,141.0,5470,75,18,2467,3003,0,0,3325,435.90,0.921,1.058,0.070,0.203,0.419,-0.846,1.769,0.5706,2.7506,0.592,0.009,0.005,0.089,-0.035,59,23,42,0,161,0,173761.97,34964.469,39369.359,27.441,18228.487,17.288,37205.955,12510.310,5376.401,20601.423,16481.139,2906.106,89.574,3431.262,0.000253,0.008220,3971,0,24,18,41,24,34515,216,8,11.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86431,1853,3750,67302.116,39201.182,18149.765,0.715,11.160,28769.564,11657.455,22.393,376,170,23,24,123,48337,228,4,5,112.434,66.862,8.446,0.000,0.000,49.732,21.876,0.000,0,1,0,0,1,400,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47871,16835,15511,25245,7512,7641,60,0,30,0,0,0,18296,6453,5476,68161,21217,20881,202,95,47,0,0,0,201.493,188.747,3234.262,3021.295,76,268,0,401,562,922,1887,407,574,818,776,168,546,159,0,1011,907,124,661,300,0,0,0,0,0,0,0,0,0,0,0,0,0,378,243,252,0,0,0,0,0,550,306,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5034,0.4947,16,0,0,0.3959,0.3534,17,0,0
4261,142.0,5713,70,18,2503,3210,0,0,3619,416.27,0.935,1.072,0.070,0.201,0.411,-0.848,1.770,0.5744,2.7460,0.588,0.005,0.006,0.089,-0.032,47,17,63,2,164,0,179753.83,36182.072,40350.306,43.486,19625.614,16.442,39622.397,13373.250,5984.475,21062.474,16849.980,3661.362,124.767,3605.267,0.000222,0.008618,4259,0,37,26,62,37,35032,173,19,34.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93144,1901,4082,70080.190,40227.116,19549.201,0.910,34.628,31064.086,12465.545,51.725,388,182,17,37,128,49681,210,4,4,109.671,65.405,6.556,0.000,0.000,46.352,20.802,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48618,16779,15764,25735,7643,7972,60,0,30,0,0,0,19672,6832,5936,73460,24870,21741,222,41,53,0,0,0,200.772,190.787,3685.289,3169.792,60,274,0,399,575,952,1931,418,567,826,803,181,546,147,0,1087,975,104,757,287,0,0,0,0,0,0,0,0,0,0,0,0,0,376,238,260,0,0,0,0,0,604,282,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5137,0.5071,16,0,0,0.3997,0.3736,17,0,0
4291,143.0,5841,79,18,2509,3332,0,0,3878,448.20,0.946,1.082,0.070,0.195,0.406,-0.848,1.770,0.5757,2.7463,0.597,0.004,0.005,0.089,-0.031,51,29,86,1,203,0,184871.88,37399.641,41678.646,43.838,20844.481,17.629,41368.472,14126.932,6494.231,19396.314,15517.052,4167.585,126.267,3841.329,0.000256,0.011199,4583,0,52,34,80,51,35528,142,20,32.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98062,1950,4436,72856.296,41517.841,20782.004,0.964,32.679,32742.213,13171.212,70.188,364,242,28,52,162,63091,210,4,5,124.348,67.087,15.753,0.000,0.000,46.431,18.561,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49082,16884,16202,25956,7471,8270,60,0,30,0,0,0,20862,6574,6826,77188,25746,24179,222,56,86,0,0,0,205.431,196.222,3804.669,3591.416,63,294,0,459,586,951,1987,455,584,797,826,200,531,155,0,1063,1092,126,733,318,0,0,0,0,0,0,0,0,0,0,0,0,0,379,229,278,0,0,0,0,0,608,282,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202,0.4913,16,0,0,0.3898,0.3569,17,0,0
4321,144.0,6000,51,18,2549,3451,0,0,4124,417.42,0.952,1.087,0.070,0.192,0.403,-0.849,1.771,0.5802,2.7469,0.585,0.003,0.010,0.089,-0.030,50,20,65,2,216,0,189765.97,38381.224,42710.306,30.819,20914.349,17.526,42713.133,14775.849,6936.334,20012.056,16009.645,3859.575,108.185,3832.762,0.000271,0.009056,4656,0,48,17,61,45,36014,122,10,15.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101666,2001,4529,74209.811,42624.561,20844.840,1.071,15.966,33997.451,13826.379,38.333,367,250,19,48,183,61054,210,0,5,30.506,0.000,19.974,0.000,0.000,46.549,20.076,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49807,17039,16617,26170,7203,8743,60,0,30,0,0,0,22148,6917,7290,79475,25507,24445,253,54,114,0,0,0,205.106,201.109,3850.654,3677.934,50,352,1,408,586,1001,2023,418,612,810,857,207,530,145,0,1102,1060,183,770,336,0,0,0,0,0,0,0,0,0,0,0,0,0,357,243,282,0,0,0,0,0,661,307,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5424,0.4730,16,0,0,0.3880,0.3586,17,0,0
4351,145.0,6000,52,18,2516,3484,0,0,4218,411.37,0.958,1.091,0.070,0.188,0.400,-0.850,1.774,0.5748,2.7621,0.587,0.012,0.028,0.089,-0.031,45,27,87,0,246,0,195328.30,39595.425,44149.023,57.060,21539.744,14.181,43443.678,14975.169,7292.389,15883.257,12706.606,5113.608,298.102,3939.580,0.000287,0.007151,4897,0,53,34,84,52,36234,126,21,32.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103730,2062,4766,76373.957,44004.448,21494.145,1.439,32.351,34737.191,14030.174,38.544,303,271,25,53,193,69998,218,5,5,154.213,84.909,18.683,0.000,0.000,50.273,23.237,0.000,1,2,0,0,2,489,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,49477,17275,15975,26446,7008,9195,75,0,30,0,0,0,22931,6744,7651,80766,26712,25503,251,53,74,0,0,0,205.099,198.018,3949.826,3834.489,68,341,1,412,633,1047,2091,421,621,788,837,206,542,143,0,1069,1180,124,779,332,0,0,0,0,0,0,0,0,0,0,0,0,0,355,257,279,0,0,0,0,0,641,293,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4959,0.5047,16,0,0,0.3793,0.3703,18,0,0
4381,146.0,5995,60,18,2493,3502,0,0,4295,422.73,0.965,1.094,0.070,0.186,0.398,-0.851,1.777,0.5734,2.7503,0.601,0.016,0.044,0.089,-0.031,45,23,93,1,239,0,200737.22,40234.754,44403.457,63.099,21868.705,16.672,43755.586,15205.750,7483.442,15514.853,12411.882,5209.718,492.595,4042.337,0.000266,0.007549,4980,0,48,45,88,48,35425,189,33,51.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104710,2080,4786,77178.524,44364.238,21811.577,1.175,51.644,35141.040,14269.828,43.793,292,276,22,48,206,71266,210,1,5,61.245,16.982,24.234,0.000,0.000,48.405,22.443,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,48552,16643,15610,26405,6927,9218,94,0,30,0,0,0,23772,6762,8378,80951,25641,26409,197,64,46,0,0,0,199.053,192.130,3795.287,4076.109,66,321,0,477,597,1033,2099,472,608,778,816,192,557,150,0,1161,1088,162,745,346,0,0,0,0,0,0,0,0,0,0,0,0,0,368,251,280,0,0,0,0,0,633,317,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4806,0.4753,16,0,0,0.3689,0.3420,18,0,0
4411,147.0,5994,67,18,2428,3566,0,0,4302,479.15,0.977,1.104,0.070,0.185,0.392,-0.852,1.782,0.5709,2.7544,0.593,0.021,0.047,0.089,-0.030,38,29,89,2,264,0,206212.91,40459.454,45713.817,73.913,22066.810,20.217,44163.679,15368.836,7543.690,17457.817,13966.254,5449.527,818.979,3935.215,0.000262,0.007983,4784,0,40,49,83,40,35117,126,32,53.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106002,2132,4652,78632.969,45602.441,21971.392,0.883,53.575,35683.632,14460.489,34.870,344,282,26,40,216,76468,185,2,6,99.976,32.282,33.518,0.000,0.000,43.928,18.052,0.000,0,1,0,0,1,298,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,47666,16439,14920,25988,7141,8711,120,0,51,0,0,0,24316,7668,7653,81655,26923,25025,216,173,23,0,0,0,199.533,184.380,4050.479,3793.521,65,394,0,412,634,1124,2163,420,625,791,766,177,518,176,0,1201,1039,173,828,325,0,0,0,0,0,0,0,0,0,0,0,0,0,383,235,253,0,0,0,0,0,643,336,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4743,0.4783,15,0,0,0.3864,0.3610,18,0,0
4441,148.0,6000,69,18,2398,3602,0,0,4394,388.37,0.984,1.109,0.071,0.183,0.389,-0.853,1.788,0.5542,2.7596,0.589,0.021,0.066,0.089,-0.029,42,22,93,2,239,0,212814.81,40211.093,47697.511,58.994,23234.314,15.466,44573.329,15571.504,7665.737,16359.901,13087.921,5254.193,843.598,4185.358,0.000222,0.008431,4937,0,56,37,91,56,34425,90,30,47.840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107434,2226,4838,82313.370,47509.966,23150.488,0.925,47.840,36235.588,14645.949,71.814,320,286,21,56,209,79782,204,7,9,222.875,116.856,32.291,0.000,0.000,48.297,16.522,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46516,16028,14725,25664,7579,8481,120,0,60,0,0,0,24724,8263,7241,82707,28342,23728,207,105,62,0,0,0,194.451,184.493,4280.855,3618.749,51,336,0,485,639,1145,2267,483,645,792,779,168,507,152,0,1271,1022,149,843,317,0,0,0,0,0,0,0,0,0,0,0,0,0,351,225,251,0,0,0,0,0,671,318,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4819,0.5017,15,0,0,0.4001,0.3737,18,0,0
4471,149.0,5994,62,18,2350,3644,0,0,4483,394.67,0.992,1.118,0.071,0.181,0.384,-0.855,1.790,0.5598,2.7269,0.592,0.025,0.072,0.090,-0.028,45,28,98,1,253,0,216502.44,39585.789,46591.197,70.129,21689.953,17.446,44877.516,15549.691,7841.647,16959.436,13567.549,5868.380,1112.562,3917.811,0.000309,0.009958,4651,0,57,41,96,57,33761,129,37,64.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108528,2164,4518,79054.645,46459.984,21635.620,1.016,64.286,36639.986,14650.828,60.010,336,294,27,57,210,84215,210,2,4,72.270,34.309,14.997,0.000,0.000,49.861,18.211,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45472,15429,14841,25624,7919,8640,120,0,60,0,0,0,24982,8697,7096,83588,29514,23955,168,78,20,0,0,0,190.485,187.819,4485.680,3607.712,59,322,0,459,645,1091,2202,468,641,781,783,172,463,151,0,1260,1068,162,862,292,0,0,0,0,0,0,0,0,0,0,0,0,0,338,211,237,0,0,0,0,0,629,337,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4736,0.4810,15,0,0,0.4103,0.3576,17,0,0
4501,150.0,6000,43,18,2297,3703,0,0,4528,458.61,1.003,1.125,0.070,0.178,0.378,-0.855,1.794,0.5575,2.7345,0.605,0.031,0.063,0.089,-0.026,27,21,118,1,249,0,217412.89,39693.232,46083.422,73.210,22997.769,12.617,45306.490,15775.450,7954.784,18055.647,14444.518,6975.995,1251.833,4063.718,0.000305,0.013374,4854,0,73,45,116,73,32799,146,38,65.470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110229,2143,4700,79963.488,45998.281,22914.033,1.465,65.470,37240.968,14886.316,69.145,356,298,19,73,206,86578,222,2,8,89.013,33.708,26.211,0.000,0.000,57.370,20.168,0.000,0,1,0,0,1,151,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43960,14639,14314,25396,7962,8729,120,0,60,0,0,0,26211,8957,7987,84086,27503,26179,154,60,39,0,0,0,183.202,178.156,4289.589,3989.232,66,347,0,433,658,1067,2177,439,671,751,764,156,478,148,0,1163,1191,144,867,338,0,0,0,0,0,0,0,0,0,0,0,0,0,335,218,229,0,0,0,0,0,684,324,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781,0.4568,15,0,0,0.3740,0.3538,18,0,0
4531,151.0,6000,64,18,2255,3745,0,0,4474,418.28,1.012,1.131,0.070,0.181,0.374,-0.857,1.800,0.5564,2.7392,0.606,0.029,0.067,0.089,-0.026,31,18,102,0,244,0,218339.80,38851.155,46278.618,76.317,23099.077,14.876,45685.125,16045.679,7995.018,16434.223,13147.378,5856.861,1340.031,4069.627,0.000226,0.014027,5060,0,57,45,98,57,32305,167,36,62.620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111397,2156,4884,80270.917,46186.947,22990.391,1.430,62.620,37733.979,15156.568,75.341,321,279,16,57,206,79094,210,3,9,146.678,49.411,47.118,0.000,0.000,55.614,19.601,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43185,14534,14113,25054,8047,8253,120,0,60,0,0,0,27123,8697,8967,84298,26050,27451,186,60,30,0,0,0,181.070,172.922,4083.496,4293.239,55,337,0,519,612,1073,2183,502,624,742,731,171,462,149,0,1163,1244,152,844,342,0,0,0,0,0,0,0,0,0,0,0,0,0,322,222,238,0,0,0,0,0,667,364,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4539,0.4673,15,0,0,0.3890,0.3750,18,0,0
4561,152.0,6000,71,18,2239,3761,0,0,4483,432.04,1.016,1.134,0.070,0.179,0.373,-0.858,1.806,0.5496,2.7274,0.608,0.039,0.067,0.089,-0.026,35,24,84,0,244,0,219626.70,38713.226,46231.727,52.303,21988.741,13.688,46025.463,16191.052,7890.480,15812.657,12650.125,5578.090,1102.202,3760.536,0.000255,0.014614,4692,0,50,34,83,50,31530,159,32,48.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112419,2145,4530,78718.530,46133.966,21930.260,1.151,48.386,38169.369,15344.548,63.946,309,293,24,50,219,83986,199,3,3,88.823,50.450,9.263,0.000,0.000,53.637,22.747,0.000,0,1,0,0,1,741,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42451,14349,13736,24779,7802,8171,120,0,60,0,0,0,28264,8208,9413,84094,26158,27012,260,123,30,0,0,0,179.303,170.124,4039.449,4271.053,60,432,0,461,625,1093,2172,465,614,737,723,171,445,163,0,1093,1225,159,936,348,0,0,0,0,0,0,0,0,0,0,0,0,0,329,217,233,0,0,0,0,0,738,370,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4696,0.4696,15,0,0,0.3775,0.3499,18,0,0
4591,153.0,5994,65,18,2213,3781,0,0,4449,432.82,1.021,1.136,0.071,0.178,0.370,-0.860,1.813,0.5440,2.7305,0.605,0.035,0.084,0.089,-0.025,36,23,51,0,253,0,222794.50,38397.620,47715.044,44.039,22625.957,13.728,46228.694,16246.310,7883.804,14538.154,11630.523,4679.225,1314.033,3729.218,0.000228,0.012720,4830,0,27,24,50,27,31191,162,20,38.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112920,2209,4663,80994.648,47578.396,22579.514,0.574,38.506,38418.280,15421.156,38.239,280,262,20,27,215,80557,187,6,5,174.159,100.462,16.368,0.000,0.000,52.288,23.984,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,41987,14601,12983,24729,7746,8321,120,0,60,0,0,0,28546,8424,9250,84321,25340,27165,240,57,68,0,0,0,182.437,162.693,3996.490,4249.615,65,357,0,485,634,1108,2233,492,643,721,714,179,453,146,0,1149,1222,144,901,365,0,0,0,0,0,0,0,0,0,0,0,0,0,313,221,244,0,0,0,0,0,731,362,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4737,0.4609,15,0,0,0.3834,0.3636,18,0,0
4621,154.0,5995,49,18,2179,3816,0,0,4258,499.17,1.030,1.142,0.071,0.174,0.367,-0.861,1.817,0.5399,2.7230,0.611,0.028,0.077,0.089,-0.025,42,29,59,2,292,0,222312.97,36951.198,46923.234,37.073,22296.555,13.470,46559.664,16321.714,7703.645,17377.259,13901.807,5197.996,1435.638,3698.925,0.000382,0.013202,4929,0,34,25,56,34,30569,179,19,29.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113836,2177,4747,79628.655,46791.863,22225.263,0.784,29.676,38820.988,15521.116,29.060,337,305,29,34,242,103351,210,4,3,112.110,65.990,8.268,0.000,0.000,60.255,24.081,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41269,14033,12721,24534,7543,8638,120,0,60,0,0,0,28506,8082,9696,85269,27041,27341,271,60,62,0,0,0,173.344,163.123,4147.275,4300.805,50,364,0,482,642,1068,2208,487,668,728,714,161,443,133,0,1183,1222,149,900,362,0,0,0,0,0,0,0,0,0,0,0,0,0,304,209,224,0,0,0,0,0,709,400,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4662,0.4707,15,0,0,0.3864,0.3584,18,0,0
