tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
4471,149.0,5998,47,13,1730,4267,0,1,4186,297.16,1.003,0.989,0.179,0.058,0.223,-0.929,2.002,0.3478,2.4702,0.538,0.009,0.015,0.123,-0.037,73,27,247,0,290,0,200051.97,32550.688,51246.191,228.194,20173.527,18.328,39017.859,18707.925,7421.213,23904.916,19123.933,9115.411,292.065,2153.148,0.000370,-0.027384,3585,0,132,115,247,132,14749,34,115,226.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127508,2223,3551,76835.176,51212.647,20157.821,1.676,226.519,33906.604,17232.100,1106.235,466,425,27,132,266,107932,16,0,0,0.000,0.000,0.000,0.000,0.000,2.773,0.505,0.000,0,1,0,0,1,359,30,0,0,0.000,0.000,0.000,0.000,0.000,2.328,0.270,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47768,7035,6989,4470,1082,889,133,57,33,0,0,0,8770,2120,1223,92841,19826,14432,25943,3470,4859,0,0,0,44.161,39.268,2655.309,1996.314,1,102,2,322,313,1575,2233,325,323,277,267,543,483,127,33,871,691,576,1686,415,28,0,1,0,0,0,0,0,0,0,0,0,0,1171,10,5,0,0,0,0,0,2662,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915,0.9898,8,8,8,0.4065,0.3798,9,0,0
4501,150.0,5997,61,26,1699,4297,0,1,4200,301.84,1.012,0.992,0.179,0.058,0.219,-0.929,2.002,0.3519,2.4474,0.545,0.012,0.017,0.124,-0.037,99,24,243,0,307,0,201039.05,32470.546,50066.767,240.790,19890.714,15.203,39402.398,18621.919,7462.373,23673.232,18938.586,9223.029,252.885,2093.781,0.000297,-0.026455,3551,0,118,125,243,118,15438,27,125,239.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128503,2178,3524,75431.328,50037.455,19881.770,1.547,239.243,34365.154,17134.107,1127.058,455,425,24,118,283,115297,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.334,0.260,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46928,7335,7081,4350,1033,977,150,60,30,0,0,0,8647,2109,1566,93730,21029,14604,26156,4021,4565,0,0,0,46.347,40.816,2808.847,2043.764,4,109,0,305,384,1512,2187,313,377,293,275,519,460,121,31,910,714,570,1563,506,34,0,1,0,0,0,0,0,0,0,0,0,0,1115,11,5,0,0,0,0,0,2633,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9945,0.9851,16,16,16,0.3764,0.3670,20,0,0
4531,151.0,5996,59,26,1678,4318,0,0,4201,300.49,1.018,0.995,0.180,0.057,0.217,-0.930,2.003,0.3531,2.4432,0.551,0.011,0.019,0.124,-0.038,79,37,216,0,326,0,203267.91,32133.697,51884.080,176.951,19871.644,16.719,39746.508,18791.393,7529.872,24123.200,19298.560,8759.845,183.628,2129.985,0.000245,-0.025385,3550,0,120,96,216,120,15398,21,96,175.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129196,2247,3529,77351.737,51871.626,19855.449,1.639,175.312,34729.614,17297.904,1140.326,472,451,37,120,294,119678,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,22,0,0,0.000,0.000,0.000,0.000,0.000,1.717,0.217,0.000,0,1,0,0,1,168,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46317,7815,7382,4263,978,954,150,60,30,0,0,0,8339,2331,1492,94783,19978,16145,26096,4073,4379,0,0,0,49.288,44.303,2714.033,2176.524,10,118,2,283,356,1616,2257,282,364,288,284,488,470,114,34,868,728,559,1701,431,31,0,0,0,0,0,0,0,0,0,0,0,0,1085,15,6,0,0,0,0,0,2661,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9922,0.9870,16,16,16,0.3933,0.3905,20,0,0
4561,152.0,5994,52,26,1651,4343,0,0,4169,349.64,1.025,0.998,0.180,0.058,0.214,-0.930,2.001,0.3463,2.4252,0.536,0.007,0.010,0.124,-0.040,66,41,288,0,301,0,200040.30,30923.927,50096.902,262.494,18938.854,14.719,40097.850,19096.436,7417.333,25836.670,20669.337,10269.976,309.352,2152.645,0.000393,-0.026826,3399,0,149,139,288,149,15483,39,139,260.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130064,2168,3360,74439.673,50080.487,18932.087,1.816,260.678,35145.355,17578.532,1171.274,488,463,41,149,273,122882,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45549,7573,7213,4194,960,995,150,58,30,0,0,0,8225,2199,1298,95420,19635,15103,26419,4211,4095,0,0,0,47.705,43.526,2663.259,1996.035,6,124,1,292,318,1559,2176,301,319,287,267,479,473,110,35,870,676,618,1711,434,34,0,0,0,0,0,0,0,0,0,0,0,0,1080,10,7,0,0,0,0,0,2755,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9909,0.9852,15,15,15,0.4085,0.3937,20,0,0
4591,153.0,5958,55,26,1613,4345,0,0,4228,270.13,1.033,1.003,0.180,0.057,0.210,-0.930,2.009,0.3464,2.4310,0.536,0.005,0.011,0.125,-0.039,81,39,247,0,288,0,196361.73,30230.554,48639.965,238.070,19218.037,15.677,40164.688,19242.341,7482.478,22420.580,17936.464,8984.379,405.999,2023.149,0.000189,-0.026363,3605,0,124,123,247,124,15381,32,123,236.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130364,2109,3573,73053.067,48632.324,19207.725,1.304,236.766,35274.978,17745.097,1156.443,424,422,37,124,261,105233,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44889,7494,7228,4019,974,836,150,30,30,0,0,0,8165,2056,1442,95449,19028,15581,26750,4552,4234,0,0,0,47.403,42.286,2587.610,2053.080,7,101,0,290,337,1490,2114,288,337,274,260,489,457,96,37,833,739,615,1651,445,62,0,0,0,0,0,0,0,0,0,0,0,0,1058,14,7,0,0,0,0,0,2727,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916,0.9898,15,15,15,0.4078,0.3790,20,0,0
4621,154.0,5906,60,26,1587,4319,0,0,4196,331.08,1.037,1.003,0.183,0.058,0.209,-0.931,2.007,0.3471,2.4420,0.543,0.004,0.010,0.125,-0.039,59,40,238,0,289,0,194285.12,29975.664,49527.854,199.768,17968.535,14.600,40077.798,19063.776,7483.767,21610.505,17288.404,8618.633,244.751,1969.082,0.000253,-0.025207,3339,0,128,110,238,128,15346,15,110,198.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129797,2142,3324,72668.071,49521.218,17965.198,1.455,198.313,35283.934,17561.082,1171.031,417,443,40,128,275,122554,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43818,7141,7052,3899,956,752,150,30,58,0,0,0,8004,1765,1602,95149,20317,15340,26644,4346,4450,0,0,0,45.242,41.047,2672.024,2079.702,5,116,1,297,329,1526,2147,304,332,266,257,499,441,83,41,874,699,551,1687,458,50,0,0,0,0,0,0,0,0,0,0,0,0,1045,13,6,0,0,0,0,0,2681,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9843,0.9877,15,15,15,0.4347,0.3710,20,0,0
4651,155.0,5849,70,25,1591,4258,0,0,4140,311.84,1.036,0.999,0.185,0.059,0.212,-0.931,2.009,0.3430,2.4280,0.542,0.002,0.009,0.125,-0.039,62,36,205,0,318,0,192101.97,29687.424,47750.827,160.045,18414.219,14.857,39791.816,18703.056,7345.728,20471.674,16377.340,7576.966,362.072,1907.473,0.000261,-0.025263,3474,0,106,99,205,106,14966,11,99,158.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128514,2067,3463,71175.072,47730.625,18410.004,1.166,158.879,34994.085,17260.007,1108.024,378,440,36,106,298,115158,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43798,7084,6658,3707,851,645,182,30,60,0,0,0,7882,1694,1417,94479,20238,16488,26153,4319,4458,0,0,0,44.776,39.382,2640.605,2141.673,4,121,2,295,335,1457,2077,295,333,267,230,511,465,79,39,861,744,587,1595,428,43,0,0,0,0,0,0,0,0,0,0,0,0,1078,9,7,0,0,0,0,0,2617,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941,0.9745,13,13,13,0.3960,0.3431,19,0,0
4681,156.0,5820,53,25,1568,4252,0,0,4095,297.04,1.041,1.000,0.186,0.061,0.210,-0.932,2.014,0.3423,2.4154,0.543,0.004,0.011,0.125,-0.039,66,32,209,0,328,0,190298.03,29075.001,48470.483,199.835,17428.724,15.533,39704.140,18578.696,7251.469,22745.944,18196.755,7501.856,175.238,1788.671,0.000307,-0.023319,3297,0,105,104,209,105,15140,24,103,198.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127624,2094,3273,70728.592,48446.395,17422.878,1.047,198.353,34895.870,17138.317,1106.048,435,441,32,105,304,116097,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43914,7348,6250,3462,842,548,186,30,36,0,0,0,7665,1539,1209,93944,19975,17307,26015,4253,4495,0,0,0,45.322,36.461,2605.276,2210.075,6,118,0,297,341,1444,2099,301,348,283,223,511,451,76,24,889,738,593,1553,437,42,0,0,0,0,0,0,0,0,0,0,0,0,1049,6,7,0,0,0,0,0,2585,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9950,0.9769,16,16,15,0.4488,0.3607,19,0,0
4711,157.0,5761,49,25,1557,4204,0,0,4069,319.86,1.044,1.000,0.188,0.061,0.211,-0.933,2.020,0.3447,2.4003,0.547,0.004,0.010,0.124,-0.038,67,38,207,0,286,0,186915.22,28184.668,46740.026,190.031,17768.840,16.833,39600.902,18486.356,7179.940,19683.692,15746.954,7275.461,156.264,1861.882,0.000228,-0.024447,3369,0,112,95,207,112,14885,17,95,188.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126885,2024,3352,69409.701,46731.300,17762.989,1.046,188.985,34835.975,17062.956,1090.719,372,420,38,112,270,112692,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43575,7572,6049,3195,868,393,180,30,30,0,0,0,7340,1740,1240,93719,20633,16052,25826,3938,4334,0,0,0,47.053,35.209,2718.739,2094.171,4,127,2,287,314,1423,2028,291,326,283,216,496,463,76,23,873,699,525,1657,411,39,0,0,0,0,0,0,0,0,0,0,0,0,1049,5,4,0,0,0,0,0,2592,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925,0.9892,14,14,14,0.4344,0.3706,19,0,0
4741,158.0,5615,60,25,1497,4118,0,0,4002,338.51,1.048,1.002,0.189,0.061,0.209,-0.934,2.023,0.3473,2.4094,0.550,0.005,0.011,0.124,-0.037,76,39,205,0,326,0,181097.00,27184.252,43820.899,231.762,16970.428,19.611,39046.095,18078.559,7100.217,17795.427,14236.342,7412.630,144.932,1713.604,0.000177,-0.024825,3287,0,92,113,205,92,14324,60,113,230.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124791,1891,3227,65209.360,43793.591,16935.947,0.928,230.834,34346.373,16681.977,1070.937,343,429,38,92,299,120781,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42623,7648,6143,3035,827,364,180,48,30,0,0,0,6999,1673,1236,92174,20431,15631,25618,3956,3865,0,0,0,45.975,36.296,2676.328,2042.207,4,101,1,277,316,1317,1899,270,314,279,214,472,437,73,22,890,641,520,1568,432,67,0,0,0,0,0,0,0,0,0,0,0,0,997,4,3,0,0,0,0,0,2558,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9959,0.9909,15,15,15,0.4595,0.3962,19,0,0
4771,159.0,5458,46,25,1465,3993,0,0,3878,307.43,1.048,0.999,0.191,0.059,0.210,-0.934,2.022,0.3474,2.3700,0.564,0.005,0.012,0.124,-0.037,64,59,180,0,320,0,177059.20,26359.112,44006.989,182.699,15918.655,13.091,38150.022,17721.167,6933.705,16975.635,13580.508,6641.208,179.400,1565.974,0.000227,-0.026619,3047,0,92,88,180,92,13846,41,87,181.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121811,1898,3006,64260.871,43992.161,15903.868,0.724,181.234,33535.952,16403.932,993.780,329,454,59,92,303,127164,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41414,7382,5870,3018,816,338,180,60,30,0,0,0,6983,1663,999,89081,19809,14171,25747,4095,3829,0,0,0,44.582,34.505,2571.899,1870.047,4,91,0,275,294,1318,1901,296,291,276,198,467,427,80,17,786,659,535,1557,403,53,0,0,0,0,0,0,0,0,0,0,0,0,982,5,4,0,0,0,0,0,2514,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9911,0.9859,15,15,15,0.4658,0.3684,19,0,0
4801,160.0,5326,69,26,1449,3877,0,0,3754,314.24,1.045,0.995,0.193,0.060,0.212,-0.934,2.028,0.3454,2.3808,0.567,0.002,0.010,0.124,-0.037,51,30,165,0,339,0,170829.39,25366.258,40765.844,145.756,15668.447,12.939,37069.071,17185.451,6676.357,16822.344,13457.875,6447.294,253.056,1511.976,0.000280,-0.028671,3011,0,92,73,165,92,13502,5,73,144.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117989,1757,3006,60449.226,40756.490,15665.397,0.808,144.948,32507.621,15916.934,954.439,324,440,30,92,318,130018,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40594,7391,5549,3024,828,249,180,60,30,0,0,0,6745,1751,843,85828,17690,13615,25416,3656,4279,0,0,0,45.533,31.851,2315.688,1772.707,1,89,0,260,267,1255,1759,252,276,279,193,453,439,72,13,778,587,543,1497,429,43,0,0,0,0,0,0,0,0,0,0,0,0,969,6,2,0,0,0,0,0,2470,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9936,0.9786,12,12,12,0.4409,0.4068,19,0,0
4831,161.0,5144,52,26,1414,3730,0,0,3666,307.12,1.044,0.994,0.196,0.062,0.215,-0.935,2.025,0.3516,2.3513,0.576,0.004,0.011,0.123,-0.039,70,35,205,0,330,0,163722.14,24095.219,40096.273,149.881,14434.903,12.394,36076.816,16545.198,6507.153,16521.507,13217.206,7290.253,123.288,1601.611,0.000229,-0.029000,2822,0,124,81,205,124,13194,23,80,148.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114200,1724,2799,58395.628,40075.224,14420.707,0.619,148.215,31554.963,15289.721,947.640,322,469,35,124,310,134738,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39893,7495,5555,2912,804,261,180,60,4,0,0,0,6372,1555,1008,82938,16111,13454,24890,4057,4000,0,0,0,47.050,31.655,2151.358,1779.046,7,97,0,220,284,1206,1727,230,288,275,191,456,418,58,16,705,633,511,1454,396,31,0,0,0,0,0,0,0,0,0,0,0,0,939,7,2,0,0,0,0,0,2356,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9843,0.9875,14,14,14,0.3939,0.3655,17,0,0
4861,162.0,5004,51,26,1398,3606,0,0,3502,369.08,1.042,0.990,0.199,0.062,0.218,-0.935,2.026,0.3500,2.3555,0.570,0.005,0.013,0.123,-0.039,70,37,153,0,303,0,156995.14,23094.248,37489.855,117.580,14594.162,15.627,34938.734,15884.999,6275.301,14717.598,11774.078,5902.133,97.167,1386.833,0.000185,-0.028206,2790,0,89,64,153,89,12712,20,64,116.890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110070,1615,2770,55791.815,37480.234,14589.974,0.690,116.890,30482.986,14704.938,871.090,275,399,36,89,274,136839,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39043,7409,5110,2747,736,315,180,60,0,0,0,0,6238,1523,1036,79439,15730,13418,24393,3960,4268,0,0,0,45.829,29.269,2117.729,1759.125,1,94,0,204,295,1117,1617,209,291,273,176,467,404,60,18,749,551,524,1380,360,42,0,0,0,0,0,0,0,0,0,0,0,0,939,9,1,0,0,0,0,0,2261,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9876,0.9793,13,13,13,0.4223,0.3832,17,0,0
