tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
3241,108.0,5132,95,26,2843,2289,0,0,3591,447.23,0.767,0.806,0.146,0.101,0.452,-0.932,1.746,0.4012,2.3142,0.590,0.001,0.020,0.111,0.049,136,90,66,0,485,0,122381.04,31292.736,22249.613,81.033,14855.006,52.423,30294.326,23326.089,6567.759,9602.873,7682.299,3371.260,190.879,1345.964,0.000255,0.013323,4309,0,30,36,50,16,13641,381,33,54.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73839,957,3928,39563.765,22161.786,14738.787,0.031,54.040,20904.268,20954.821,101.154,195,530,90,30,410,164255,30,0,0,0.000,0.000,0.000,0.000,0.000,9.836,25.386,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35608,9968,9062,46257,12766,11354,4531,1521,890,0,0,0,62387,17154,16325,11379,3517,2991,103,9,61,0,0,0,1208.845,349.386,11078.985,3186.304,0,0,0,194,263,531,993,198,265,795,692,245,753,82,276,603,657,136,637,79,177,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,0,0,0,0,0,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,16,16,16,0.3439,0.3584,19,0,0
3271,109.0,4784,96,26,2746,2038,0,0,3316,512.22,0.753,0.788,0.144,0.097,0.466,-0.934,1.751,0.4009,2.2766,0.595,0.001,0.017,0.113,0.043,128,88,80,0,391,0,111636.04,29187.122,20541.382,86.833,13872.394,71.114,27557.775,20499.150,6042.210,8647.495,6917.996,3229.484,284.619,1217.597,0.000282,0.013568,4045,0,30,50,55,14,13009,300,41,54.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65066,879,3745,36514.696,20444.234,13762.405,0.052,54.134,18427.708,18225.602,104.168,177,427,79,30,318,136854,1,0,0,0.000,0.000,0.000,0.000,0.000,0.330,0.790,0.000,0,1,0,0,1,87,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34564,9624,8505,45071,12459,10946,4372,1413,780,0,0,0,54511,14106,14577,10472,3684,2557,84,0,58,0,0,0,1165.206,332.247,9480.791,2771.689,0,0,0,214,223,489,925,203,232,764,648,222,772,72,268,554,520,134,592,79,159,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.3251,0.3073,17,0,0
3301,110.0,4498,102,25,2689,1809,0,0,3074,508.02,0.734,0.768,0.145,0.092,0.482,-0.936,1.756,0.3972,2.2291,0.602,0.003,0.017,0.117,0.037,130,87,58,0,340,0,104270.59,27283.610,19031.376,68.533,12179.344,73.223,25161.474,17733.008,5553.792,8055.327,6444.262,2597.663,20.217,1071.751,0.000208,0.014270,3575,0,26,32,33,9,12293,308,24,39.280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57457,813,3267,33111.541,18925.885,12079.973,0.038,39.280,16270.093,15589.960,65.241,161,391,81,26,284,136525,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33708,9080,8506,43687,12124,10168,4227,1339,706,0,0,0,47970,11537,12375,9427,3302,2106,60,20,40,0,0,0,1119.383,313.490,7866.969,2339.565,0,0,0,186,249,434,863,186,253,726,648,210,766,73,266,458,457,117,554,80,143,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.3205,0.3159,17,0,0
3331,111.0,4276,123,25,2628,1648,0,0,2810,561.07,0.720,0.752,0.145,0.088,0.493,-0.939,1.760,0.3978,2.1956,0.603,0.002,0.018,0.119,0.032,139,69,54,0,274,0,97846.47,25863.950,16526.640,66.758,10746.833,80.827,23310.524,15839.062,5130.395,7108.026,5686.421,2208.528,29.736,941.616,0.000184,0.014745,3245,0,30,24,32,12,12138,253,19,34.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51714,706,2992,28928.512,16463.417,10685.319,0.041,34.788,14577.696,13789.362,51.171,146,307,66,30,211,114724,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33008,8640,8500,42810,11807,10294,4120,1263,702,0,0,0,43815,10681,11565,7839,2613,1981,60,39,21,0,0,0,1061.472,312.293,7007.997,2166.919,0,0,0,158,232,376,745,152,227,715,660,188,744,80,241,416,480,103,465,72,112,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.3393,0.3052,15,0,0
3361,112.0,4104,135,25,2590,1514,0,0,2571,535.69,0.706,0.738,0.146,0.086,0.505,-0.939,1.766,0.3956,2.1593,0.605,0.001,0.017,0.121,0.027,129,51,37,0,249,0,92273.58,24318.214,14769.900,43.296,9918.033,83.746,21815.253,14381.965,4662.455,6435.642,5148.514,1639.444,115.138,802.917,0.000164,0.015402,3087,0,11,26,29,5,11941,294,23,32.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47025,627,2793,26023.785,14672.641,9805.350,0.014,32.395,13228.838,12381.653,49.504,120,254,47,11,196,75966,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32143,8587,8210,42104,11834,10345,4091,1246,694,0,0,0,40144,9853,11140,6848,2161,1907,33,33,0,0,0,0,1056.093,302.612,6223.981,2075.828,0,0,0,153,176,351,668,157,184,726,623,188,736,76,241,400,396,85,449,65,119,0,0,0,0,0,0,0,0,0,0,0,0,1241,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.3544,0.3238,15,0,0
3391,113.0,3901,118,25,2522,1379,0,0,2310,585.80,0.692,0.725,0.147,0.084,0.516,-0.940,1.774,0.3959,2.1533,0.613,0.002,0.019,0.123,0.022,151,69,53,0,245,0,87858.35,23168.742,14782.397,76.119,8817.990,85.769,20588.891,13103.273,4217.464,6461.353,5169.083,2424.295,116.999,699.295,0.000139,0.015840,2578,0,18,35,35,5,11885,180,27,44.360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43332,632,2398,24960.126,14713.305,8742.951,0.061,44.360,12158.299,11149.333,46.733,128,264,63,18,183,84314,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31579,8397,8163,40986,11891,9756,4145,1257,705,0,0,0,36805,8508,10465,6497,1962,1610,30,30,0,0,0,0,1039.737,291.535,5320.890,1877.470,0,0,0,142,182,330,671,140,180,711,618,186,710,79,218,322,388,86,394,65,124,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3389,0.3167,15,0,0
3421,114.0,3695,127,25,2440,1255,0,0,2145,621.41,0.679,0.711,0.148,0.083,0.527,-0.942,1.776,0.3915,2.1584,0.626,0.002,0.018,0.125,0.017,168,62,38,0,244,0,82678.45,21891.692,12160.528,47.769,8740.996,89.092,19238.875,12024.842,3848.175,5518.386,4414.709,2239.288,84.983,740.044,0.000173,0.015988,2538,0,19,19,23,8,11718,179,15,22.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39572,517,2359,22076.359,12086.070,8670.801,0.061,22.406,11055.735,10130.768,50.245,111,235,53,19,163,76940,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30429,8114,8075,39805,11393,9556,4131,1275,749,0,0,0,33634,8135,9095,5908,1521,1690,30,30,0,0,0,0,1007.251,287.827,4932.525,1649.853,0,0,0,110,157,302,560,116,151,678,595,174,681,91,221,297,345,69,383,51,110,0,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3359,0.3187,15,0,0
3451,115.0,3542,122,24,2377,1165,0,0,2017,498.17,0.668,0.702,0.146,0.081,0.535,-0.941,1.778,0.3896,2.1435,0.629,0.001,0.022,0.126,0.013,153,60,29,0,205,0,79461.09,20674.450,12030.566,35.499,7245.275,91.936,18046.786,10938.688,3596.395,5573.686,4458.949,1520.775,80.830,659.665,0.000204,0.018753,2223,0,8,21,20,2,11582,210,18,29.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36326,514,2013,20323.280,11947.417,7171.341,0.009,29.782,10099.037,9122.600,47.481,115,205,55,8,142,59553,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29278,7991,7368,38837,10880,9095,4053,1330,696,0,0,0,30429,6886,8720,5867,1728,1215,30,30,0,0,0,0,974.426,262.368,4390.969,1483.562,0,0,0,115,141,293,554,112,142,671,560,167,673,90,216,263,335,83,347,60,77,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3423,0.3055,16,0,0
3481,116.0,3383,123,24,2307,1076,0,0,1935,634.93,0.658,0.693,0.147,0.079,0.543,-0.942,1.782,0.3910,2.1758,0.631,0.001,0.025,0.127,0.009,187,72,31,0,177,0,76779.88,19683.047,11031.557,33.804,7001.745,100.853,17063.715,9833.250,3357.229,4828.497,3862.798,1462.588,200.211,546.943,0.000202,0.020979,1914,0,9,22,22,4,11207,132,18,28.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33577,470,1782,19008.318,10946.571,6951.229,0.063,28.533,9274.570,8059.651,47.249,103,192,66,9,117,73675,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28388,7869,6971,38015,10552,8840,3990,1368,639,0,0,0,27785,6021,8348,5762,1582,1419,30,30,0,0,0,0,949.638,248.957,3684.220,1467.809,0,0,0,90,135,287,511,94,138,644,538,162,669,89,205,254,310,47,342,39,84,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3580,0.3316,15,0,0
3511,117.0,3290,120,24,2271,1019,0,0,1836,577.48,0.648,0.687,0.147,0.077,0.550,-0.942,1.787,0.3907,2.2212,0.648,0.002,0.028,0.128,0.005,154,50,34,0,133,0,74276.91,19048.087,10351.151,37.948,6603.714,101.179,16269.861,9616.380,3234.700,4694.630,3755.704,1140.698,172.651,566.935,0.000135,0.022073,1899,0,10,24,28,6,10813,198,20,25.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31491,437,1701,17809.147,10272.387,6521.478,0.001,25.336,8641.142,7900.367,51.528,87,144,42,10,92,38837,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27738,7590,6896,37159,10244,8523,3804,1174,636,0,0,0,26026,6228,7089,5435,2090,914,30,30,0,0,0,0,901.336,245.252,3951.400,1197.726,0,0,0,109,129,230,471,112,130,630,525,153,672,88,203,287,258,55,285,48,86,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3553,0.3267,15,0,0
3541,118.0,3175,127,24,2222,953,0,0,1729,631.19,0.641,0.680,0.147,0.075,0.556,-0.942,1.794,0.3852,2.2238,0.634,0.002,0.025,0.129,0.001,178,53,32,0,155,0,71107.27,18302.551,9355.667,45.659,6150.188,97.739,15556.578,9096.939,3032.518,4727.994,3782.395,1480.916,194.456,566.504,0.000115,0.021841,1834,0,11,21,26,6,10547,281,20,31.230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29473,399,1553,16365.711,9298.784,6091.356,0.045,31.230,8073.165,7433.652,52.623,86,152,47,11,94,48398,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27078,7254,6702,36372,10516,7957,3800,1047,697,0,0,0,24430,6116,6754,5013,1732,1320,30,30,0,0,0,0,880.044,232.466,3708.707,1233.347,0,0,0,89,98,241,421,88,107,620,511,149,667,87,188,237,271,47,292,32,74,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.3340,0.3269,14,0,0
3571,119.0,3031,146,24,2166,865,0,0,1610,553.87,0.629,0.669,0.147,0.073,0.566,-0.941,1.795,0.3867,2.1631,0.645,0.003,0.025,0.131,-0.002,170,65,38,0,152,0,68593.23,17682.491,8952.428,66.089,6003.979,97.486,14716.003,8374.829,2843.574,4265.691,3412.553,1932.319,17.615,477.567,0.000160,0.022147,1667,0,7,31,33,3,10271,153,30,58.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27129,382,1514,15787.455,8880.164,5977.434,0.045,58.807,7402.749,6752.579,60.559,82,170,57,7,106,54312,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26504,7100,6649,35407,10212,7964,3697,1008,659,0,0,0,22727,5292,5968,4372,1525,1211,30,30,0,0,0,0,855.991,230.244,3352.346,1084.904,0,0,0,90,132,207,410,83,111,607,504,144,628,99,184,215,228,48,280,28,66,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.3585,0.3058,14,0,0
3601,120.0,2943,120,22,2109,834,0,0,1498,659.31,0.627,0.666,0.146,0.072,0.569,-0.942,1.800,0.3843,2.1976,0.637,0.003,0.024,0.131,-0.004,175,50,28,0,129,0,67641.16,17092.113,9685.291,33.125,5717.135,105.090,14110.780,8075.852,2643.489,4786.440,3829.152,1434.333,18.399,522.462,0.000164,0.023222,1574,0,9,19,25,8,9968,162,17,29.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25417,411,1411,16205.052,9642.920,5653.312,0.039,29.466,6924.344,6490.707,58.620,96,127,44,9,74,38814,1,0,1,9.462,0.000,6.535,0.000,0.000,0.284,0.438,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25957,7175,6344,34692,10034,7909,3621,987,709,0,0,0,20875,4879,5491,4513,1634,1081,30,20,10,0,0,0,838.597,222.825,3295.098,1019.986,0,0,0,83,129,201,439,94,138,597,506,148,574,105,179,232,206,34,246,33,83,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.3665,0.3221,15,0,0
3631,121.0,2883,129,22,2073,810,0,0,1429,572.23,0.627,0.662,0.146,0.067,0.571,-0.943,1.803,0.3823,2.1740,0.666,0.005,0.027,0.132,-0.005,161,56,22,0,100,0,66093.81,16901.743,8383.300,26.114,5127.187,106.080,13721.982,8009.147,2491.596,4716.164,3772.932,908.538,191.152,592.857,0.000188,0.024359,1510,0,6,16,17,3,9966,232,14,22.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24544,358,1278,14145.719,8307.651,5009.193,0.000,22.451,6679.927,6447.036,55.442,95,118,52,6,60,40470,30,0,0,0.000,0.000,0.000,0.000,0.000,8.546,14.620,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25057,6951,6557,33952,9855,7735,3590,940,838,0,0,0,19726,5116,4738,4782,1333,1197,66,0,56,0,0,0,810.930,230.288,3322.056,924.419,0,0,0,86,112,200,389,84,112,586,500,137,575,92,183,210,188,41,253,35,83,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,15,15,15,0.3351,0.3213,15,0,0
