tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
1381,46.0,2929,380,19,1094,1834,0,1,599,238.82,1.045,0.851,0.530,0.072,0.317,-0.834,1.706,0.5553,1.5582,0.735,0.006,0.025,0.107,0.024,76,205,80,0,79,0,100626.54,16395.090,27427.865,117.062,6630.206,15.768,22946.821,15653.287,939.142,11460.977,9168.782,2199.655,360.790,1469.289,0.000155,0.020552,1416,0,23,57,80,23,23964,143,57,116.378,0,0,0,0,0,0,0,30,0,0,0,0,0,0,56817,1292,1271,40039.631,27217.300,6520.379,0.684,116.378,19310.276,14375.503,338.660,166,299,203,23,73,75806,232,4,2,117.454,64.328,11.587,0.000,0.000,84.986,39.798,0.856,0,4,2,0,2,613,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,1,0,25.000,4.589,0.000,0.000,0.000,2.509,2.752,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1159,141,10160,2930,3842,20013,2843,7067,150,60,30,47745,5592,17132,8454,1565,3047,880,113,239,0,0,0,324.146,193.605,5106.458,4547.423,0,0,0,168,413,776,1347,147,427,233,378,121,172,170,20,244,633,120,378,425,34,0,0,0,1,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.4605,0.3617,9,1,0
1411,47.0,2919,337,19,1156,1762,0,1,645,242.57,1.021,0.844,0.532,0.071,0.335,-0.836,1.710,0.5616,1.5614,0.723,0.010,0.023,0.106,0.026,78,165,78,0,63,0,100144.77,16794.254,27071.137,140.553,6361.915,17.422,22129.230,14834.789,970.470,11534.693,9227.755,2479.998,384.435,1381.855,0.000174,0.020004,1312,0,13,65,77,13,25587,100,63,138.803,0,0,0,0,0,0,0,30,1,1,0,0,0,1,53598,1274,1207,39299.715,26885.245,6298.409,0.486,138.803,18246.173,13520.681,322.538,164,235,163,13,59,59998,172,3,5,101.693,50.494,18.231,0.000,0.000,69.189,30.928,1.926,0,1,1,0,0,599,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.497,2.915,0.001,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,1024,155,10561,3225,3444,21819,2934,7796,150,57,33,44952,5314,16763,7985,1633,2490,863,75,233,0,0,0,334.930,201.139,4752.672,4419.064,0,0,0,138,390,765,1336,164,422,248,370,127,200,185,26,230,643,120,334,412,23,0,0,0,0,0,1,0,0,0,0,0,0,538,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,6,6,6,0.4690,0.3632,9,1,0
1441,48.0,2908,331,19,1221,1687,0,0,679,262.83,0.997,0.834,0.534,0.069,0.353,-0.838,1.713,0.5617,1.5636,0.723,0.015,0.024,0.104,0.026,79,157,68,0,61,0,98669.94,17182.568,23918.869,101.000,6930.425,13.543,21662.064,14241.213,1039.223,10714.782,8571.826,1766.672,366.670,1458.466,0.000201,0.017768,1402,0,13,55,67,13,26779,110,53,99.407,0,0,0,0,0,0,0,5,0,0,0,0,0,0,51572,1128,1282,36191.666,23753.044,6834.847,0.501,99.407,17546.146,12933.382,285.025,148,223,156,12,55,59883,180,2,10,126.288,31.853,49.673,0.000,0.000,72.368,30.114,1.391,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,5,0,0,0.000,0.000,0.000,0.000,0.000,0.416,0.982,0.000,0,1,0,1,0,213,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,946,146,10959,3429,3106,23327,2925,8180,150,6,113,42988,5041,15591,7950,1632,2930,819,30,244,0,0,0,334.716,196.131,4575.835,4217.677,0,0,0,129,341,712,1188,126,348,245,397,147,211,192,29,230,611,141,333,360,12,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,4,4,4,0.4777,0.3757,9,1,0
1471,49.0,2884,335,19,1289,1595,0,0,715,262.61,0.967,0.823,0.539,0.066,0.375,-0.841,1.718,0.5604,1.5643,0.715,0.015,0.021,0.103,0.027,73,160,68,0,78,0,95381.85,17075.613,21169.147,127.868,6740.308,12.525,21032.424,13543.209,1093.202,10791.560,8633.248,2188.448,301.970,1343.149,0.000160,0.018063,1434,0,12,56,67,12,28244,126,53,125.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49087,1000,1307,32839.890,21020.857,6708.341,0.311,125.459,16691.403,12235.785,243.336,148,236,157,12,67,66088,111,2,1,60.467,30.513,6.387,0.000,0.000,44.118,20.603,0.321,0,4,2,0,2,2734,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222,838,120,11161,3294,3118,25181,3184,8922,150,0,100,40653,4701,14384,7691,1648,3013,854,30,300,0,0,0,337.028,205.479,4362.533,3982.473,0,0,0,125,325,610,1056,115,321,250,423,176,207,199,34,195,565,113,336,361,25,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,4,4,4,0.5021,0.3507,9,1,0
1501,50.0,2844,364,16,1324,1520,0,0,754,274.51,0.948,0.813,0.547,0.065,0.390,-0.841,1.718,0.5534,1.5746,0.713,0.015,0.020,0.102,0.027,87,134,64,0,60,0,91855.89,16766.523,19440.082,129.491,6873.748,15.858,20343.958,12747.021,1141.612,8619.377,6895.501,2179.283,337.916,1388.393,0.000183,0.017740,1377,0,9,55,64,9,29035,65,52,126.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46622,919,1305,30912.377,19259.910,6816.290,0.262,124.283,15839.241,11400.576,239.449,123,198,134,9,55,52610,83,3,7,131.018,49.890,36.354,0.000,2.690,30.506,12.277,2.523,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,840,120,11127,3518,2712,26670,3289,9670,154,0,69,38401,3922,13433,7434,1546,2724,870,49,468,0,0,0,353.604,205.921,3801.777,3746.315,0,0,0,103,302,602,978,101,289,260,422,160,221,215,46,174,536,117,333,330,30,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,6,6,6,0.5293,0.3467,10,1,0
1531,51.0,2786,342,16,1360,1426,0,0,786,284.98,0.925,0.803,0.555,0.063,0.408,-0.842,1.717,0.5561,1.5684,0.722,0.014,0.023,0.100,0.027,94,129,62,0,75,0,88918.54,16653.487,18171.981,101.941,6584.895,15.503,19700.015,11679.514,1198.273,8132.633,6506.107,2122.445,133.723,1404.262,0.000229,0.019670,1411,0,13,49,61,13,30252,103,48,101.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44052,857,1301,29138.272,18030.358,6547.348,0.490,98.372,15037.896,10330.579,223.913,110,204,126,13,65,57206,119,3,7,102.379,48.262,18.427,0.000,2.732,43.481,17.495,3.504,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,841,129,11302,3339,3285,27606,3430,9912,182,17,30,36505,3099,12793,6837,1268,2786,829,121,381,0,0,0,347.362,218.279,3052.902,3510.380,0,0,0,99,252,524,897,80,259,253,465,162,231,207,42,138,525,129,312,298,24,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.5434,0.3679,9,1,0
1561,52.0,2770,328,16,1394,1376,0,0,791,272.77,0.910,0.795,0.570,0.063,0.421,-0.842,1.720,0.5497,1.5718,0.731,0.013,0.020,0.100,0.026,89,97,73,0,60,0,85832.12,16594.955,17227.534,124.291,5796.313,17.666,19263.322,11154.783,1246.890,8119.732,6495.785,2304.493,181.917,1257.845,0.000158,0.020483,1304,0,10,63,69,10,30575,135,58,121.370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42107,804,1165,26832.847,17034.009,5743.837,0.508,120.571,14452.831,9771.383,227.796,106,156,97,10,49,44897,120,3,4,108.105,47.655,22.777,0.000,0.799,44.022,29.000,3.364,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,872,150,11593,3288,3483,28252,3537,9935,204,63,46,35179,2822,13090,6318,942,2399,730,109,224,0,0,0,361.907,220.500,2629.077,3524.862,0,0,0,98,248,506,866,93,291,267,442,150,262,232,41,126,522,135,302,268,23,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.5661,0.4107,9,1,0
1591,53.0,2698,365,16,1419,1279,0,0,814,307.61,0.887,0.785,0.580,0.060,0.439,-0.843,1.722,0.5461,1.5788,0.724,0.008,0.017,0.099,0.026,93,109,64,0,83,0,81199.12,16298.631,14573.742,104.714,6392.156,17.464,18730.616,10892.613,1261.900,7004.792,5603.833,1841.754,158.556,1323.692,0.000136,0.020027,1387,0,7,57,61,7,31051,184,50,100.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39899,678,1200,24423.298,14345.574,6339.978,0.156,100.942,13779.581,9521.867,201.941,88,186,108,7,71,60015,120,7,3,198.614,118.599,15.860,0.000,0.000,44.250,27.980,2.803,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,870,237,11575,3251,3521,29098,3980,9477,214,77,47,33411,2931,12631,5882,799,1887,726,120,96,0,0,0,371.469,210.302,2634.297,3405.213,0,0,0,83,236,454,736,89,226,277,452,134,290,230,36,119,479,116,264,277,24,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.5656,0.3880,9,0,0
1621,54.0,2635,351,16,1459,1176,0,0,811,305.39,0.858,0.772,0.587,0.058,0.462,-0.844,1.723,0.5509,1.5808,0.722,0.008,0.017,0.097,0.025,97,111,40,0,85,0,78133.38,15976.309,14078.732,83.819,5967.689,16.504,17854.722,10208.239,1279.768,6548.415,5238.732,1345.577,44.879,1161.736,0.000169,0.019209,1313,0,2,38,39,2,31589,109,37,83.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36757,653,1202,23324.583,13838.697,5946.134,0.178,83.329,12756.116,8865.184,164.879,82,186,111,2,73,57791,147,6,2,156.777,99.613,4.168,0.000,0.000,54.145,31.933,4.205,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,792,352,11592,3232,3462,30044,4340,9595,222,60,40,30732,2845,11500,5473,713,2000,699,144,80,0,0,0,380.975,211.354,2553.375,3157.035,0,0,0,60,210,438,722,74,214,284,437,131,333,235,39,127,444,87,233,277,8,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,4,4,4,0.5291,0.3462,9,0,0
1651,55.0,2562,308,15,1490,1072,0,0,810,307.20,0.827,0.759,0.592,0.055,0.484,-0.843,1.723,0.5425,1.5838,0.728,0.007,0.025,0.096,0.026,82,111,41,0,83,0,75587.84,15620.360,13559.838,63.959,5780.312,15.714,16893.408,9711.598,1290.397,6205.712,4964.570,1375.168,93.609,1184.379,0.000132,0.019703,1216,0,6,35,39,6,32525,73,29,60.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33474,630,1129,22450.806,13382.629,5688.567,0.172,60.649,11642.271,8372.926,124.646,82,186,107,6,73,58313,180,2,14,150.832,33.644,68.079,0.211,0.000,66.313,47.071,4.205,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,649,386,11688,3049,3253,31053,4847,9523,240,53,67,27966,3112,10189,5004,771,1991,684,129,154,0,0,0,389.544,207.646,2817.940,2836.094,0,0,0,70,186,400,699,67,206,289,449,128,351,239,34,131,387,81,219,243,11,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,5,5,5,0.4768,0.3729,9,0,0
1681,56.0,2519,309,15,1545,974,0,0,822,319.38,0.793,0.747,0.600,0.053,0.509,-0.843,1.723,0.5467,1.5985,0.723,0.006,0.022,0.094,0.026,89,96,28,0,74,0,73299.67,15995.244,11150.933,36.186,4826.670,17.610,16077.730,9000.101,1300.862,5516.692,4413.353,917.690,100.983,969.826,0.000148,0.019073,1068,0,5,23,27,5,33141,82,20,34.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30512,518,978,18549.977,10971.940,4787.184,0.160,34.706,10624.174,7651.819,101.136,59,157,95,5,57,48208,180,3,8,110.657,47.728,23.902,0.000,0.000,66.387,61.200,3.224,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,634,347,12089,2947,3345,32319,5002,10057,240,29,94,25289,2649,9429,4762,969,1641,641,89,187,0,0,0,381.736,214.737,2556.094,2609.012,0,0,0,47,177,365,588,60,178,284,480,126,368,247,40,111,359,62,215,215,12,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,4,4,4,0.4298,0.3558,6,0,0
1711,57.0,2484,313,15,1595,889,0,0,812,374.30,0.762,0.735,0.609,0.051,0.532,-0.846,1.725,0.5436,1.6085,0.732,0.004,0.021,0.093,0.026,76,83,29,0,75,0,70944.66,15883.986,10181.849,47.471,5113.074,16.847,15402.268,8367.660,1332.279,5405.795,4324.636,1187.838,151.544,945.569,0.000129,0.018564,1068,0,4,25,29,4,34656,26,24,46.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27962,473,1040,17757.440,10075.870,5092.069,0.081,46.825,9783.016,7012.983,93.777,60,143,78,4,61,55772,145,0,2,12.516,0.000,7.638,0.000,0.000,54.567,49.864,0.140,0,2,0,0,2,407,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,660,272,12510,2860,3552,33313,5165,10704,248,8,150,23175,2376,8758,4428,758,1605,504,149,121,0,0,0,386.407,232.186,2261.575,2463.881,0,0,0,76,136,319,527,70,132,302,480,130,380,255,48,98,351,56,192,184,8,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,3,3,3,0.4315,0.3081,6,0,0
1741,58.0,2458,325,15,1634,824,0,0,817,330.14,0.736,0.722,0.616,0.049,0.550,-0.849,1.729,0.5406,1.6101,0.718,0.004,0.030,0.092,0.026,85,89,27,0,51,0,69647.78,16158.050,9620.043,54.334,4913.322,16.751,14784.015,7846.371,1334.129,5006.089,4004.871,1184.059,91.229,888.284,0.000180,0.017912,968,0,2,25,27,2,35455,34,24,53.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25672,442,930,16698.228,9465.979,4889.305,0.111,53.265,8996.186,6486.485,88.718,55,120,85,2,33,38948,120,2,4,61.958,34.550,8.140,0.000,0.000,45.666,25.906,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,675,265,12946,3002,3321,34215,5804,10688,278,37,196,21005,2119,8671,4344,580,2000,443,160,102,0,0,0,421.016,231.492,2035.238,2507.192,0,0,0,74,156,288,506,68,168,322,482,122,391,267,50,91,350,65,157,155,6,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,3,3,3,0.5174,0.3252,6,0,0
1771,59.0,2441,309,15,1687,754,0,0,820,390.55,0.706,0.711,0.620,0.047,0.571,-0.854,1.730,0.5404,1.6358,0.721,0.004,0.027,0.092,0.026,79,75,16,0,67,0,70230.30,16362.904,9624.895,37.407,4639.660,18.479,14170.459,7358.957,1340.006,5016.238,4012.991,622.081,90.032,857.900,0.000161,0.016036,977,0,0,16,15,0,36826,91,15,37.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23514,441,881,16343.001,9450.076,4550.856,0.000,37.096,8233.497,6011.346,55.236,55,123,72,0,51,49594,81,2,5,77.445,30.513,19.010,0.000,0.000,31.961,24.061,0.000,0,2,1,0,1,288,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,603,298,13319,2988,3394,35140,6102,10758,300,87,213,18972,2088,7122,4253,718,2023,370,156,60,0,0,0,425.539,235.006,2062.830,2104.681,0,0,0,63,130,300,509,69,136,335,502,136,413,251,50,94,279,56,159,156,10,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,3,3,3,0.3780,0.3094,5,0,0
